Revenue Item Sales Report
"Nov 10, 2019 12:00 am - Nov 10, 2019 11:59 pm"
"Requested on: Apr 16, 2020 4:29 pm"
Filters: none

Items: All
Item Type:Revenue Items
"The report reflects all revenue items in paid, partially paid, partially refunded and refunded status. Does not include open orders."


Gross Sales,"$4,067.30"
Net Sales,"$3,876.56"
COGS,$17.90
Gross Profit,"$2,767.16"
Gross Profit Margin,71.38%

Name,Sold,Refunded,Gross Sales,Discounts,Refunds,Net Sales,% Net Sales,Avg Net Sales,COGS,Gross Profit
Sunday Brunch (Adult),114,8,"$2,274.30",$0.00,-$159.60,"$2,114.70",54.55%,$19.95,$0.00,"$2,114.70"
Item 1,1,0,"$1,000.00",$0.00,-$0.00,"$1,000.00",25.80%,"$1,000.00",$0.00,$0.00
Sunday Brunch (Kids),9,0,$89.55,$0.00,-$0.00,$89.55,2.31%,$9.95,$0.00,$89.55
Soft Drink,20,0,$65.00,$0.00,-$0.00,$65.00,1.68%,$3.25,$0.00,$65.00
Combination de Dos,5,0,$49.75,$0.00,-$0.00,$49.75,1.28%,$9.95,$0.00,$49.75
Carne Asada Plate,2,0,$35.90,$0.00,-$0.00,$35.90,0.93%,$17.95,$0.00,$35.90
Combination de Tres,3,0,$35.85,$0.00,-$0.00,$35.85,0.92%,$11.95,$0.00,$35.85
Menudo Soup,3,0,$35.85,$0.00,-$0.00,$35.85,0.92%,$11.95,$0.00,$35.85
Mimosa with Sunday Brunch,6,0,$30.00,$0.00,-$0.00,$30.00,0.77%,$5.00,$0.00,$30.00
Shrimp Enchilada Plate,2,0,$29.90,$0.00,-$0.00,$29.90,0.77%,$14.95,$0.00,$29.90
"Buchanan's ",3,0,$27.00,$0.00,-$0.00,$27.00,0.70%,$9.00,$0.00,$27.00
Corona,5,0,$25.00,$0.00,-$0.00,$25.00,0.64%,$5.00,$0.00,$0.00
Grande Mixed Fajitas,1,0,$24.95,$0.00,-$0.00,$24.95,0.64%,$24.95,$0.00,$24.95
Combination de Uno,3,0,$23.85,$0.00,-$0.00,$23.85,0.62%,$7.95,$0.00,$23.85
Guacamole Full Size,2,0,$21.90,$0.00,-$0.00,$21.90,0.56%,$10.95,$17.90,$4.00
Shrimp Fajitas,1,0,$19.95,$0.00,-$0.00,$19.95,0.51%,$19.95,$0.00,$19.95
S Top Sirloin Steak,1,0,$17.95,$0.00,-$0.00,$17.95,0.46%,$17.95,$0.00,$17.95
Coors Light,4,0,$16.00,$0.00,-$0.00,$16.00,0.41%,$4.00,$0.00,$0.00
Modelo Especial,3,0,$15.00,$0.00,-$0.00,$15.00,0.39%,$5.00,$0.00,$0.00
Carnitas Burrito,1,0,$14.95,$0.00,-$0.00,$14.95,0.39%,$14.95,$0.00,$14.95
Nachos Vaqueros,1,0,$14.95,$0.00,-$0.00,$14.95,0.39%,$14.95,$0.00,$14.95
Shred Beef Burrito,1,0,$13.95,$0.00,-$0.00,$13.95,0.36%,$13.95,$0.00,$13.95
Carne Asada Burrito,1,0,$12.95,$0.00,-$0.00,$12.95,0.33%,$12.95,$0.00,$12.95
Grilled Chicken Burrito,1,0,$12.95,$0.00,-$0.00,$12.95,0.33%,$12.95,$0.00,$12.95
Cadillac Margarita,1,0,$12.00,$0.00,-$0.00,$12.00,0.31%,$12.00,$0.00,$12.00
Carne Asada Fries,1,0,$11.95,$0.00,-$0.00,$11.95,0.31%,$11.95,$0.00,$11.95
Negra Modelo,2,0,$10.00,$0.00,-$0.00,$10.00,0.26%,$5.00,$0.00,$0.00
Bean & Cheese Burrito,1,0,$9.95,$0.00,-$0.00,$9.95,0.26%,$9.95,$0.00,$9.95
Huevos Rancheros,1,0,$9.95,$0.00,-$0.00,$9.95,0.26%,$9.95,$0.00,$9.95
Small Alb. Soup,2,0,$9.00,$0.00,-$0.00,$9.00,0.23%,$4.50,$0.00,$9.00
KIDS Cheeseburger,1,0,$8.95,$0.00,-$0.00,$8.95,0.23%,$8.95,$0.00,$8.95
KIDS Chicken Strips,1,0,$8.95,$0.00,-$0.00,$8.95,0.23%,$8.95,$0.00,$8.95
Pozole,1,0,$10.95,-$2.74,-$0.00,$8.21,0.21%,$8.21,$0.00,$8.21
Bacardi,1,0,$8.00,$0.00,-$0.00,$8.00,0.21%,$8.00,$0.00,$0.00
Pacifico,1,0,$8.00,$0.00,-$0.00,$8.00,0.21%,$8.00,$0.00,$0.00
House Margarita,1,0,$7.00,$0.00,-$0.00,$7.00,0.18%,$7.00,$0.00,$7.00
Dos XX,1,0,$5.00,$0.00,-$0.00,$5.00,0.13%,$5.00,$0.00,$0.00
Mexican Flan,1,0,$4.50,$0.00,-$0.00,$4.50,0.12%,$4.50,$0.00,$4.50
Waffle,1,0,$4.50,$0.00,-$0.00,$4.50,0.12%,$4.50,$0.00,$0.00
Coffee,1,0,$2.75,$0.00,-$0.00,$2.75,0.07%,$2.75,$0.00,$2.75
Queso Fundido,1,0,$9.95,-$9.95,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00
Side Guacamole,1,0,$3.00,-$3.00,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00
Sour Cream,1,0,$1.50,-$1.50,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00
Taco Salad,1,0,$13.95,-$13.95,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00
Water,2,0,$0.00,$0.00,-$0.00,$0.00,0.00%,$0.00,$0.00,$0.00

TOTAL,217,8,"$4,067.30",-$31.14,-$159.60,"$3,876.56",100.00%,$18.55,$17.90,"$2,767.16"
